condition,benchmark,metric,value,n,experiment,method,alpha,beta,layers
A5anotmpl_skip_from_25,exp3_reasoning_em,contains_em,0.105,400,A5a_notmpl,progressive_skip,1.0,0.0,"[25, 26, 27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_25,format_compliance_v2,compliance_rate,0.24175824175824176,364,A5a_notmpl,progressive_skip,1.0,0.0,"[25, 26, 27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_25,mmlu_forced_choice,accuracy,0.5,600,A5a_notmpl,progressive_skip,1.0,0.0,"[25, 26, 27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_25,structural_token_ratio,ratio,0.06776123483784934,2800,A5a_notmpl,progressive_skip,1.0,0.0,"[25, 26, 27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_26,exp3_alignment_behavior,behavior_match,0.9466666666666667,300,A5a_notmpl,progressive_skip,1.0,0.0,"[26, 27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_26,exp3_reasoning_em,contains_em,0.17,400,A5a_notmpl,progressive_skip,1.0,0.0,"[26, 27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_26,format_compliance_v2,compliance_rate,0.29120879120879123,364,A5a_notmpl,progressive_skip,1.0,0.0,"[26, 27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_26,mmlu_forced_choice,accuracy,0.49666666666666665,600,A5a_notmpl,progressive_skip,1.0,0.0,"[26, 27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_26,structural_token_ratio,ratio,0.057894295384140995,2800,A5a_notmpl,progressive_skip,1.0,0.0,"[26, 27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_27,exp3_alignment_behavior,behavior_match,0.9533333333333334,300,A5a_notmpl,progressive_skip,1.0,0.0,"[27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_27,exp3_reasoning_em,contains_em,0.205,400,A5a_notmpl,progressive_skip,1.0,0.0,"[27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_27,format_compliance_v2,compliance_rate,0.3021978021978022,364,A5a_notmpl,progressive_skip,1.0,0.0,"[27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_27,mmlu_forced_choice,accuracy,0.5066666666666667,600,A5a_notmpl,progressive_skip,1.0,0.0,"[27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_27,structural_token_ratio,ratio,0.054354816500368525,2800,A5a_notmpl,progressive_skip,1.0,0.0,"[27, 28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_28,exp3_alignment_behavior,behavior_match,0.9533333333333334,300,A5a_notmpl,progressive_skip,1.0,0.0,"[28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_28,exp3_reasoning_em,contains_em,0.225,400,A5a_notmpl,progressive_skip,1.0,0.0,"[28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_28,format_compliance_v2,compliance_rate,0.2857142857142857,364,A5a_notmpl,progressive_skip,1.0,0.0,"[28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_28,mmlu_forced_choice,accuracy,0.5033333333333333,600,A5a_notmpl,progressive_skip,1.0,0.0,"[28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_28,structural_token_ratio,ratio,0.05769047766219575,2800,A5a_notmpl,progressive_skip,1.0,0.0,"[28, 29, 30, 31, 32, 33]"
A5anotmpl_skip_from_29,exp3_alignment_behavior,behavior_match,0.96,300,A5a_notmpl,progressive_skip,1.0,0.0,"[29, 30, 31, 32, 33]"
A5anotmpl_skip_from_29,exp3_reasoning_em,contains_em,0.25,400,A5a_notmpl,progressive_skip,1.0,0.0,"[29, 30, 31, 32, 33]"
A5anotmpl_skip_from_29,format_compliance_v2,compliance_rate,0.2857142857142857,364,A5a_notmpl,progressive_skip,1.0,0.0,"[29, 30, 31, 32, 33]"
A5anotmpl_skip_from_29,mmlu_forced_choice,accuracy,0.5133333333333333,600,A5a_notmpl,progressive_skip,1.0,0.0,"[29, 30, 31, 32, 33]"
A5anotmpl_skip_from_29,structural_token_ratio,ratio,0.050335869593397746,2800,A5a_notmpl,progressive_skip,1.0,0.0,"[29, 30, 31, 32, 33]"
A5anotmpl_skip_from_30,exp3_alignment_behavior,behavior_match,0.9466666666666667,300,A5a_notmpl,progressive_skip,1.0,0.0,"[30, 31, 32, 33]"
A5anotmpl_skip_from_30,exp3_reasoning_em,contains_em,0.265,400,A5a_notmpl,progressive_skip,1.0,0.0,"[30, 31, 32, 33]"
A5anotmpl_skip_from_30,format_compliance_v2,compliance_rate,0.34806629834254144,362,A5a_notmpl,progressive_skip,1.0,0.0,"[30, 31, 32, 33]"
A5anotmpl_skip_from_30,mmlu_forced_choice,accuracy,0.5233333333333333,600,A5a_notmpl,progressive_skip,1.0,0.0,"[30, 31, 32, 33]"
A5anotmpl_skip_from_30,structural_token_ratio,ratio,0.045745939476540654,2800,A5a_notmpl,progressive_skip,1.0,0.0,"[30, 31, 32, 33]"
A5anotmpl_skip_from_31,exp3_alignment_behavior,behavior_match,0.9466666666666667,300,A5a_notmpl,progressive_skip,1.0,0.0,"[31, 32, 33]"
A5anotmpl_skip_from_31,exp3_reasoning_em,contains_em,0.455,400,A5a_notmpl,progressive_skip,1.0,0.0,"[31, 32, 33]"
A5anotmpl_skip_from_31,format_compliance_v2,compliance_rate,0.3791208791208791,364,A5a_notmpl,progressive_skip,1.0,0.0,"[31, 32, 33]"
A5anotmpl_skip_from_31,mmlu_forced_choice,accuracy,0.5,600,A5a_notmpl,progressive_skip,1.0,0.0,"[31, 32, 33]"
A5anotmpl_skip_from_31,structural_token_ratio,ratio,0.040791883895724614,2800,A5a_notmpl,progressive_skip,1.0,0.0,"[31, 32, 33]"
A5anotmpl_skip_from_32,exp3_alignment_behavior,behavior_match,0.92,300,A5a_notmpl,progressive_skip,1.0,0.0,"[32, 33]"
A5anotmpl_skip_from_32,exp3_reasoning_em,contains_em,0.505,400,A5a_notmpl,progressive_skip,1.0,0.0,"[32, 33]"
A5anotmpl_skip_from_32,format_compliance_v2,compliance_rate,0.37362637362637363,364,A5a_notmpl,progressive_skip,1.0,0.0,"[32, 33]"
A5anotmpl_skip_from_32,mmlu_forced_choice,accuracy,0.51,600,A5a_notmpl,progressive_skip,1.0,0.0,"[32, 33]"
A5anotmpl_skip_from_32,structural_token_ratio,ratio,0.039977363467801105,2800,A5a_notmpl,progressive_skip,1.0,0.0,"[32, 33]"
A5anotmpl_skip_from_33,exp3_alignment_behavior,behavior_match,0.9466666666666667,300,A5a_notmpl,progressive_skip,1.0,0.0,[33]
A5anotmpl_skip_from_33,exp3_reasoning_em,contains_em,0.565,400,A5a_notmpl,progressive_skip,1.0,0.0,[33]
A5anotmpl_skip_from_33,format_compliance_v2,compliance_rate,0.3901098901098901,364,A5a_notmpl,progressive_skip,1.0,0.0,[33]
A5anotmpl_skip_from_33,mmlu_forced_choice,accuracy,0.5,600,A5a_notmpl,progressive_skip,1.0,0.0,[33]
A5anotmpl_skip_from_33,structural_token_ratio,ratio,0.046480002940097125,2800,A5a_notmpl,progressive_skip,1.0,0.0,[33]
