condition,benchmark,metric,value,n,experiment,method,alpha,beta,layers
A1mid_alpha_1,exp3_reasoning_em,contains_em,0.5,100,A1_mid,directional_remove,1.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-3,structural_token_ratio,ratio,0.03412139092556841,979,A1_mid,directional_remove,-3.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-3,mmlu_accuracy,accuracy,0.17333333333333334,150,A1_mid,directional_remove,-3.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-3,exp3_reasoning_em,contains_em,0.03,100,A1_mid,directional_remove,-3.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.75,structural_token_ratio,ratio,0.03868371172043223,979,A1_mid,directional_remove,0.75,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.75,mmlu_accuracy,accuracy,0.5466666666666666,150,A1_mid,directional_remove,0.75,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.75,exp3_reasoning_em,contains_em,0.52,100,A1_mid,directional_remove,0.75,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-5,structural_token_ratio,ratio,0.15083462674191964,979,A1_mid,directional_remove,-5.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-5,mmlu_accuracy,accuracy,0.16,150,A1_mid,directional_remove,-5.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-5,exp3_reasoning_em,contains_em,0.02,100,A1_mid,directional_remove,-5.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.5,structural_token_ratio,ratio,0.037584577153174675,979,A1_mid,directional_remove,0.5,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.5,mmlu_accuracy,accuracy,0.52,150,A1_mid,directional_remove,0.5,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.5,exp3_reasoning_em,contains_em,0.53,100,A1_mid,directional_remove,0.5,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.25,structural_token_ratio,ratio,0.03744603445113748,979,A1_mid,directional_remove,0.25,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.25,mmlu_accuracy,accuracy,0.49333333333333335,150,A1_mid,directional_remove,0.25,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.25,exp3_reasoning_em,contains_em,0.48,100,A1_mid,directional_remove,0.25,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_baseline,format_compliance,compliance,0.6527777777777778,72,A1_mid,none,1.0,0.0,[]
A1mid_alpha_0,format_compliance,compliance,0.5972222222222222,72,A1_mid,directional_remove,0.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_5,format_compliance,compliance,0.5972222222222222,72,A1_mid,directional_remove,5.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-0.5,format_compliance,compliance,0.5555555555555556,72,A1_mid,directional_remove,-0.5,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_3,format_compliance,compliance,0.6111111111111112,72,A1_mid,directional_remove,3.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-1,format_compliance,compliance,0.4861111111111111,72,A1_mid,directional_remove,-1.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_2,format_compliance,compliance,0.6666666666666666,72,A1_mid,directional_remove,2.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-2,format_compliance,compliance,0.3888888888888889,72,A1_mid,directional_remove,-2.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_1,format_compliance,compliance,0.6527777777777778,72,A1_mid,directional_remove,1.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-3,format_compliance,compliance,0.4305555555555556,72,A1_mid,directional_remove,-3.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.75,format_compliance,compliance,0.6111111111111112,72,A1_mid,directional_remove,0.75,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-5,format_compliance,compliance,0.4583333333333333,72,A1_mid,directional_remove,-5.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.5,format_compliance,compliance,0.625,72,A1_mid,directional_remove,0.5,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.25,format_compliance,compliance,0.6666666666666666,72,A1_mid,directional_remove,0.25,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_baseline,exp3_alignment_behavior,behavior_match,0.57,100,A1_mid,none,1.0,0.0,[]
A1mid_alpha_0,exp3_alignment_behavior,behavior_match,0.52,100,A1_mid,directional_remove,0.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_5,exp3_alignment_behavior,behavior_match,0.76,100,A1_mid,directional_remove,5.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-0.5,exp3_alignment_behavior,behavior_match,0.56,100,A1_mid,directional_remove,-0.5,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_3,exp3_alignment_behavior,behavior_match,0.89,100,A1_mid,directional_remove,3.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-1,exp3_alignment_behavior,behavior_match,0.48,100,A1_mid,directional_remove,-1.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_2,exp3_alignment_behavior,behavior_match,0.88,100,A1_mid,directional_remove,2.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-2,exp3_alignment_behavior,behavior_match,0.49,100,A1_mid,directional_remove,-2.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_1,exp3_alignment_behavior,behavior_match,0.57,100,A1_mid,directional_remove,1.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-3,exp3_alignment_behavior,behavior_match,0.48,100,A1_mid,directional_remove,-3.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.75,exp3_alignment_behavior,behavior_match,0.52,100,A1_mid,directional_remove,0.75,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-5,exp3_alignment_behavior,behavior_match,0.5,100,A1_mid,directional_remove,-5.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.5,exp3_alignment_behavior,behavior_match,0.5,100,A1_mid,directional_remove,0.5,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.25,exp3_alignment_behavior,behavior_match,0.5,100,A1_mid,directional_remove,0.25,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_baseline,coherent_assistant_rate,rate,0.9101123595505618,979,A1_mid,none,1.0,0.0,[]
A1mid_alpha_0,coherent_assistant_rate,rate,0.95097037793667,979,A1_mid,directional_remove,0.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_5,coherent_assistant_rate,rate,0.8702757916241062,979,A1_mid,directional_remove,5.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-0.5,coherent_assistant_rate,rate,0.891726251276813,979,A1_mid,directional_remove,-0.5,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_3,coherent_assistant_rate,rate,0.9805924412665986,979,A1_mid,directional_remove,3.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-1,coherent_assistant_rate,rate,0.9244126659856997,979,A1_mid,directional_remove,-1.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_2,coherent_assistant_rate,rate,0.9356486210418795,979,A1_mid,directional_remove,2.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-2,coherent_assistant_rate,rate,0.8273748723186926,979,A1_mid,directional_remove,-2.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_1,coherent_assistant_rate,rate,0.9101123595505618,979,A1_mid,directional_remove,1.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-3,coherent_assistant_rate,rate,0.7487231869254342,979,A1_mid,directional_remove,-3.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.75,coherent_assistant_rate,rate,0.9080694586312564,979,A1_mid,directional_remove,0.75,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_-5,coherent_assistant_rate,rate,0.3891726251276813,979,A1_mid,directional_remove,-5.0,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.5,coherent_assistant_rate,rate,0.9203268641470889,979,A1_mid,directional_remove,0.5,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
A1mid_alpha_0.25,coherent_assistant_rate,rate,0.923391215526047,979,A1_mid,directional_remove,0.25,0.0,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
