condition,benchmark,metric,value,n,experiment,method,alpha,beta,layers
A5aearly_skip_from_11,structural_token_ratio,ratio,0.0493374388805519,1400,A5a_early,progressive_skip,1.0,0.0,[11]
A5aearly_skip_from_2,exp3_alignment_behavior,behavior_match,0.5,150,A5a_early,progressive_skip,1.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_2,exp3_reasoning_em,contains_em,0.03,200,A5a_early,progressive_skip,1.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_2,format_compliance_v2,compliance_rate,0.09340659340659341,182,A5a_early,progressive_skip,1.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_2,mmlu_forced_choice,accuracy,0.12333333333333334,300,A5a_early,progressive_skip,1.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_2,structural_token_ratio,ratio,0.05467084025434013,1400,A5a_early,progressive_skip,1.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_3,exp3_alignment_behavior,behavior_match,0.5,150,A5a_early,progressive_skip,1.0,0.0,"[3, 4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_3,exp3_reasoning_em,contains_em,0.02,200,A5a_early,progressive_skip,1.0,0.0,"[3, 4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_3,format_compliance_v2,compliance_rate,0.13736263736263737,182,A5a_early,progressive_skip,1.0,0.0,"[3, 4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_3,mmlu_forced_choice,accuracy,0.17666666666666667,300,A5a_early,progressive_skip,1.0,0.0,"[3, 4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_3,structural_token_ratio,ratio,0.02911589325788622,1400,A5a_early,progressive_skip,1.0,0.0,"[3, 4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_4,exp3_alignment_behavior,behavior_match,0.5,150,A5a_early,progressive_skip,1.0,0.0,"[4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_4,exp3_reasoning_em,contains_em,0.015,200,A5a_early,progressive_skip,1.0,0.0,"[4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_4,format_compliance_v2,compliance_rate,0.15384615384615385,182,A5a_early,progressive_skip,1.0,0.0,"[4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_4,mmlu_forced_choice,accuracy,0.17,300,A5a_early,progressive_skip,1.0,0.0,"[4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_4,structural_token_ratio,ratio,0.016750814153811976,1400,A5a_early,progressive_skip,1.0,0.0,"[4, 5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_5,exp3_alignment_behavior,behavior_match,0.5,150,A5a_early,progressive_skip,1.0,0.0,"[5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_5,exp3_reasoning_em,contains_em,0.0,200,A5a_early,progressive_skip,1.0,0.0,"[5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_5,format_compliance_v2,compliance_rate,0.2122905027932961,179,A5a_early,progressive_skip,1.0,0.0,"[5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_5,mmlu_forced_choice,accuracy,0.14666666666666667,300,A5a_early,progressive_skip,1.0,0.0,"[5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_5,structural_token_ratio,ratio,0.1703475211218401,1400,A5a_early,progressive_skip,1.0,0.0,"[5, 6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_6,exp3_alignment_behavior,behavior_match,0.49333333333333335,150,A5a_early,progressive_skip,1.0,0.0,"[6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_6,exp3_reasoning_em,contains_em,0.0,200,A5a_early,progressive_skip,1.0,0.0,"[6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_6,format_compliance_v2,compliance_rate,0.28104575163398693,153,A5a_early,progressive_skip,1.0,0.0,"[6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_6,mmlu_forced_choice,accuracy,0.11666666666666667,300,A5a_early,progressive_skip,1.0,0.0,"[6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_6,structural_token_ratio,ratio,0.04909609747614757,1400,A5a_early,progressive_skip,1.0,0.0,"[6, 7, 8, 9, 10, 11]"
A5aearly_skip_from_7,exp3_alignment_behavior,behavior_match,0.5,150,A5a_early,progressive_skip,1.0,0.0,"[7, 8, 9, 10, 11]"
A5aearly_skip_from_7,exp3_reasoning_em,contains_em,0.09,200,A5a_early,progressive_skip,1.0,0.0,"[7, 8, 9, 10, 11]"
A5aearly_skip_from_7,format_compliance_v2,compliance_rate,0.2471264367816092,174,A5a_early,progressive_skip,1.0,0.0,"[7, 8, 9, 10, 11]"
A5aearly_skip_from_7,mmlu_forced_choice,accuracy,0.16333333333333333,300,A5a_early,progressive_skip,1.0,0.0,"[7, 8, 9, 10, 11]"
A5aearly_skip_from_7,structural_token_ratio,ratio,0.022273459051532045,1400,A5a_early,progressive_skip,1.0,0.0,"[7, 8, 9, 10, 11]"
A5aearly_skip_from_8,exp3_alignment_behavior,behavior_match,0.58,150,A5a_early,progressive_skip,1.0,0.0,"[8, 9, 10, 11]"
A5aearly_skip_from_8,exp3_reasoning_em,contains_em,0.06,200,A5a_early,progressive_skip,1.0,0.0,"[8, 9, 10, 11]"
A5aearly_skip_from_8,format_compliance_v2,compliance_rate,0.24725274725274726,182,A5a_early,progressive_skip,1.0,0.0,"[8, 9, 10, 11]"
A5aearly_skip_from_8,mmlu_forced_choice,accuracy,0.12,300,A5a_early,progressive_skip,1.0,0.0,"[8, 9, 10, 11]"
A5aearly_skip_from_8,structural_token_ratio,ratio,0.0307080622654348,1400,A5a_early,progressive_skip,1.0,0.0,"[8, 9, 10, 11]"
A5aearly_skip_from_9,exp3_alignment_behavior,behavior_match,0.9,150,A5a_early,progressive_skip,1.0,0.0,"[9, 10, 11]"
A5aearly_skip_from_9,exp3_reasoning_em,contains_em,0.155,200,A5a_early,progressive_skip,1.0,0.0,"[9, 10, 11]"
A5aearly_skip_from_9,format_compliance_v2,compliance_rate,0.34615384615384615,182,A5a_early,progressive_skip,1.0,0.0,"[9, 10, 11]"
A5aearly_skip_from_9,mmlu_forced_choice,accuracy,0.24666666666666667,300,A5a_early,progressive_skip,1.0,0.0,"[9, 10, 11]"
A5aearly_skip_from_9,structural_token_ratio,ratio,0.052243937136910806,1400,A5a_early,progressive_skip,1.0,0.0,"[9, 10, 11]"
