condition,benchmark,metric,value,n,experiment,method,alpha,beta,layers
A5a_skip_from_26,structural_token_ratio,ratio,0.06400638212354476,1400,A5a,progressive_skip,1.0,0.0,"[26, 27, 28, 29, 30, 31, 32, 33]"
A5a_skip_from_27,exp3_alignment_behavior,behavior_match,0.9333333333333333,150,A5a,progressive_skip,1.0,0.0,"[27, 28, 29, 30, 31, 32, 33]"
A5a_skip_from_27,exp3_reasoning_em,contains_em,0.24,200,A5a,progressive_skip,1.0,0.0,"[27, 28, 29, 30, 31, 32, 33]"
A5a_skip_from_27,format_compliance_v2,compliance_rate,0.34806629834254144,181,A5a,progressive_skip,1.0,0.0,"[27, 28, 29, 30, 31, 32, 33]"
A5a_skip_from_27,mmlu_forced_choice,accuracy,0.5066666666666667,300,A5a,progressive_skip,1.0,0.0,"[27, 28, 29, 30, 31, 32, 33]"
A5a_skip_from_27,structural_token_ratio,ratio,0.05991333646804985,1400,A5a,progressive_skip,1.0,0.0,"[27, 28, 29, 30, 31, 32, 33]"
A5a_skip_from_28,exp3_alignment_behavior,behavior_match,0.92,150,A5a,progressive_skip,1.0,0.0,"[28, 29, 30, 31, 32, 33]"
A5a_skip_from_28,exp3_reasoning_em,contains_em,0.215,200,A5a,progressive_skip,1.0,0.0,"[28, 29, 30, 31, 32, 33]"
A5a_skip_from_28,format_compliance_v2,compliance_rate,0.3131868131868132,182,A5a,progressive_skip,1.0,0.0,"[28, 29, 30, 31, 32, 33]"
A5a_skip_from_28,mmlu_forced_choice,accuracy,0.5033333333333333,300,A5a,progressive_skip,1.0,0.0,"[28, 29, 30, 31, 32, 33]"
A5a_skip_from_28,structural_token_ratio,ratio,0.05581099581639491,1400,A5a,progressive_skip,1.0,0.0,"[28, 29, 30, 31, 32, 33]"
A5a_skip_from_29,exp3_alignment_behavior,behavior_match,0.9466666666666667,150,A5a,progressive_skip,1.0,0.0,"[29, 30, 31, 32, 33]"
A5a_skip_from_29,exp3_reasoning_em,contains_em,0.26,200,A5a,progressive_skip,1.0,0.0,"[29, 30, 31, 32, 33]"
A5a_skip_from_29,format_compliance_v2,compliance_rate,0.30939226519337015,181,A5a,progressive_skip,1.0,0.0,"[29, 30, 31, 32, 33]"
A5a_skip_from_29,mmlu_forced_choice,accuracy,0.5133333333333333,300,A5a,progressive_skip,1.0,0.0,"[29, 30, 31, 32, 33]"
A5a_skip_from_29,structural_token_ratio,ratio,0.05471055536477638,1400,A5a,progressive_skip,1.0,0.0,"[29, 30, 31, 32, 33]"
A5a_skip_from_30,exp3_alignment_behavior,behavior_match,0.9066666666666666,150,A5a,progressive_skip,1.0,0.0,"[30, 31, 32, 33]"
A5a_skip_from_30,exp3_reasoning_em,contains_em,0.345,200,A5a,progressive_skip,1.0,0.0,"[30, 31, 32, 33]"
A5a_skip_from_30,format_compliance_v2,compliance_rate,0.36813186813186816,182,A5a,progressive_skip,1.0,0.0,"[30, 31, 32, 33]"
A5a_skip_from_30,mmlu_forced_choice,accuracy,0.5233333333333333,300,A5a,progressive_skip,1.0,0.0,"[30, 31, 32, 33]"
A5a_skip_from_30,structural_token_ratio,ratio,0.05474661760559816,1400,A5a,progressive_skip,1.0,0.0,"[30, 31, 32, 33]"
A5a_skip_from_31,exp3_alignment_behavior,behavior_match,0.86,150,A5a,progressive_skip,1.0,0.0,"[31, 32, 33]"
A5a_skip_from_31,exp3_reasoning_em,contains_em,0.385,200,A5a,progressive_skip,1.0,0.0,"[31, 32, 33]"
A5a_skip_from_31,format_compliance_v2,compliance_rate,0.38461538461538464,182,A5a,progressive_skip,1.0,0.0,"[31, 32, 33]"
A5a_skip_from_31,mmlu_forced_choice,accuracy,0.5,300,A5a,progressive_skip,1.0,0.0,"[31, 32, 33]"
A5a_skip_from_31,structural_token_ratio,ratio,0.04687496928827076,1400,A5a,progressive_skip,1.0,0.0,"[31, 32, 33]"
A5a_skip_from_32,exp3_alignment_behavior,behavior_match,0.72,150,A5a,progressive_skip,1.0,0.0,"[32, 33]"
A5a_skip_from_32,exp3_reasoning_em,contains_em,0.48,200,A5a,progressive_skip,1.0,0.0,"[32, 33]"
A5a_skip_from_32,format_compliance_v2,compliance_rate,0.4230769230769231,182,A5a,progressive_skip,1.0,0.0,"[32, 33]"
A5a_skip_from_32,mmlu_forced_choice,accuracy,0.51,300,A5a,progressive_skip,1.0,0.0,"[32, 33]"
A5a_skip_from_32,structural_token_ratio,ratio,0.04472075536054519,1400,A5a,progressive_skip,1.0,0.0,"[32, 33]"
A5a_skip_from_33,exp3_alignment_behavior,behavior_match,0.6066666666666667,150,A5a,progressive_skip,1.0,0.0,[33]
A5a_skip_from_33,exp3_reasoning_em,contains_em,0.485,200,A5a,progressive_skip,1.0,0.0,[33]
A5a_skip_from_33,format_compliance_v2,compliance_rate,0.4230769230769231,182,A5a,progressive_skip,1.0,0.0,[33]
A5a_skip_from_33,mmlu_forced_choice,accuracy,0.5,300,A5a,progressive_skip,1.0,0.0,[33]
A5a_skip_from_33,structural_token_ratio,ratio,0.049584992311942265,1400,A5a,progressive_skip,1.0,0.0,[33]
